#file,size,ARC,Belady,CAR,Cacheus,Clock,FIFO,FIFOMerge,GDSF,GLCache,Hyperbolic,LFU,LHD,LIRS,LRU,LeCaR,QDLP,S3FIFO,Sieve,TwoQ,WTinyLFU,merlin
w100.oracleGeneral.bin.zst,538968064,0.9208,0.8327,0.9201,0.9174,0.9328,0.9357,0.9269,0.9239,0.9201,0.9322,0.9352,0.931,0.9152,0.9333,0.9291,0.91,0.9052,0.9196,0.9123,0.8995,0.9049
w12.oracleGeneral.bin.zst,80740352,0.1598,0.1089,0.1591,0.15,0.1662,0.1714,0.1679,0.1813,0.1678,0.1677,0.2188,0.1701,0.1467,0.1676,0.1633,0.1467,0.1469,0.1525,0.1475,0.1538,0.1472
w04.oracleGeneral.bin.zst,17179869184,0.7421,0.6454,0.7428,0.6962,0.6979,0.7091,0.7018,0.6891,0.7056,0.6964,0.8899,0.7168,0.7063,0.6998,0.6925,0.69,0.6934,0.6928,0.6895,0.7016,0.689
w60.oracleGeneral.bin.zst,351272960,0.7549,0.6643,0.7535,0.7547,0.7673,0.7757,0.7983,0.8282,0.8323,0.7668,0.8371,0.8613,0.7599,0.7694,0.7626,0.743,0.7428,0.7568,0.7481,0.753,0.7425
w76.oracleGeneral.bin.zst,88080384,0.5867,0.479,0.5906,0.5902,0.6063,0.6233,0.6152,0.6173,0.6182,0.6066,0.6711,0.6443,0.5944,0.6077,0.6001,0.5755,0.5686,0.5898,0.5733,0.5923,0.5713
w18.oracleGeneral.bin.zst,742391808,0.697,0.5958,0.6913,0.6771,0.7154,0.7324,0.7495,0.7754,0.7886,0.7139,0.7081,0.8116,0.6749,0.7186,0.696,0.6688,0.6679,0.6744,0.6755,0.6724,0.67
w34.oracleGeneral.bin.zst,2203058176,0.8162,0.6414,0.8117,0.7469,0.7608,0.7628,0.784,0.7909,0.8355,0.7632,0.94,0.8139,0.7922,0.761,0.7572,0.7812,0.7839,0.9278,0.7661,0.8112,0.7814
w82.oracleGeneral.bin.zst,26214400,0.7113,0.6612,0.7097,0.7137,0.7344,0.7674,0.7441,0.78,0.8054,0.7437,0.7859,0.7972,0.7146,0.7453,0.7234,0.7052,0.7042,0.7402,0.7112,0.7153,0.7052
w94.oracleGeneral.bin.zst,558891008,0.9778,0.8119,0.9775,0.9516,0.9626,0.9629,0.9345,0.9651,0.9315,0.9625,0.9826,0.9485,0.9681,0.9627,0.9628,0.955,0.9614,0.9855,0.9617,0.9024,0.9523
w22.oracleGeneral.bin.zst,713031680,0.7372,0.7113,0.7372,0.7357,0.7422,0.7487,0.7544,0.7615,0.7546,0.7422,0.7743,0.7826,0.7369,0.743,0.7422,0.7337,0.737,0.7363,0.7386,0.7383,0.7346
w10.oracleGeneral.bin.zst,15032385536,0.8854,0.815,0.8841,0.8807,0.8922,0.8978,0.8924,0.8838,0.8927,0.8906,0.9066,0.9159,0.8786,0.8931,0.8878,0.8767,0.8735,0.8849,0.8768,0.8872,0.876
w06.oracleGeneral.bin.zst,233832448,0.157,0.1033,0.1575,0.1508,0.1771,0.2255,0.2201,0.3759,0.3477,0.1853,0.2924,0.3806,0.1549,0.1779,0.1603,0.154,0.1519,0.1659,0.1633,0.1515,0.1545
w68.oracleGeneral.bin.zst,221249536,0.6328,0.432,0.6031,0.5584,0.7118,0.7282,0.6759,0.6184,0.6902,0.7206,0.7146,0.6187,0.5317,0.7168,0.7013,0.5448,0.5371,0.6707,0.547,0.5319,0.5398
w44.oracleGeneral.bin.zst,189792256,0.8074,0.7704,0.8075,0.8135,0.83,0.8378,0.8392,0.8452,0.8501,0.8304,0.8811,0.8756,0.8184,0.8323,0.8274,0.8115,0.81,0.8269,0.813,0.8193,0.8103
w52.oracleGeneral.bin.zst,77594624,0.6294,0.5449,0.6287,0.6259,0.6706,0.6807,0.6654,0.6645,0.6685,0.6701,0.6682,0.6639,0.6214,0.6732,0.6565,0.6178,0.616,0.651,0.6215,0.6138,0.618
w102.oracleGeneral.bin.zst,81788928,0.4591,0.3649,0.4602,0.4467,0.4989,0.5323,0.5455,0.6375,0.571,0.5135,0.7547,0.6018,0.5192,0.4952,0.4791,0.4458,0.448,0.5419,0.4467,0.5521,0.446
w42.oracleGeneral.bin.zst,618659840,0.7444,0.6135,0.7414,0.7352,0.7598,0.7705,0.7747,0.7847,0.8044,0.7585,0.7989,0.8378,0.736,0.763,0.7549,0.7246,0.7264,0.7329,0.7332,0.736,0.7262
w104.oracleGeneral.bin.zst,494927872,0.958,0.904,0.9571,0.9556,0.9602,0.9612,0.962,0.9587,0.9623,0.9607,0.9661,0.9607,0.955,0.9605,0.9593,0.9508,0.9527,0.9569,0.9541,0.9484,0.9498
w54.oracleGeneral.bin.zst,26843545600,0.977,0.9573,0.977,0.9752,0.9789,0.9791,0.9787,0.9752,0.9755,0.9787,0.9768,0.9767,0.9801,0.9789,0.977,0.9751,0.9753,0.9754,0.9774,0.9795,0.975
w16.oracleGeneral.bin.zst,930086912,0.7522,0.6783,0.7494,0.7465,0.7751,0.7936,0.7976,0.824,0.8246,0.7738,0.7579,0.8469,0.7403,0.7806,0.7709,0.7388,0.7397,0.7462,0.7442,0.7395,0.7402
w78.oracleGeneral.bin.zst,369098752,0.5713,0.4868,0.5683,0.5782,0.6118,0.7038,0.7623,0.8084,0.8462,0.6149,0.7963,0.8188,0.5739,0.6264,0.605,0.5729,0.5735,0.7216,0.5883,0.6226,0.5751
w32.oracleGeneral.bin.zst,478150656,0.5991,0.5229,0.603,0.5956,0.6012,0.6025,0.6194,0.6183,0.6359,0.6011,0.6591,0.6258,0.6074,0.6003,0.5993,0.5959,0.5921,0.6017,0.585,0.5795,0.599
w84.oracleGeneral.bin.zst,216006656,0.4765,0.3169,0.4487,0.3873,0.5554,0.58,0.5437,0.656,0.7638,0.5523,0.7057,0.6429,0.3886,0.5688,0.5504,0.4099,0.4084,0.5081,0.4593,0.4172,0.4168
w92.oracleGeneral.bin.zst,232783872,0.9587,0.9482,0.9578,0.9571,0.9581,0.9581,0.9592,0.9575,0.9615,0.9578,0.9561,0.9627,0.9629,0.9581,0.9577,0.9561,0.9538,0.9561,0.9574,0.9555,0.9564
w24.oracleGeneral.bin.zst,1006632960,0.7805,0.6915,0.7797,0.776,0.7859,0.794,0.792,0.79,0.8021,0.7856,0.9032,0.7952,0.7774,0.787,0.7846,0.7735,0.774,0.7915,0.7776,0.7808,0.7719
w66.oracleGeneral.bin.zst,29360128,0.7506,0.7082,0.7498,0.7558,0.768,0.7804,0.775,0.7726,0.7968,0.7714,0.7806,0.7925,0.7553,0.7691,0.7575,0.75,0.7503,0.7571,0.7523,0.7597,0.7504
w08.oracleGeneral.bin.zst,10737418240,0.9661,0.9029,0.9661,0.9605,0.9724,0.974,0.9744,0.9733,0.9773,0.9723,0.9679,0.9803,0.96,0.9731,0.9714,0.9551,0.9571,0.9618,0.9583,0.9642,0.9566
w70.oracleGeneral.bin.zst,344981504,0.4471,0.3385,0.4512,0.4643,0.5227,0.6076,0.5588,0.6001,0.7161,0.558,0.7625,0.5691,0.4474,0.5425,0.4999,0.4636,0.459,0.5592,0.4777,0.4706,0.4691
w14.oracleGeneral.bin.zst,7516192768,0.8768,0.7923,0.8783,0.8473,0.8505,0.8579,0.8546,0.8411,0.8529,0.851,0.9326,0.8545,0.8576,0.8513,0.8485,0.844,0.8456,0.8476,0.8398,0.8595,0.8426
w02.oracleGeneral.bin.zst,209715200,0.9851,0.9269,0.9851,0.9362,0.9978,0.998,0.9975,0.9802,0.9709,0.9979,0.9886,0.9506,0.9384,0.9979,0.9977,0.9868,0.9885,0.9872,0.9924,0.9435,0.9466
w98.oracleGeneral.bin.zst,535822336,0.9209,0.8299,0.9202,0.9145,0.9295,0.9327,0.9233,0.9208,0.9188,0.9286,0.9347,0.9295,0.9131,0.9299,0.9258,0.9081,0.9035,0.9163,0.9086,0.8968,0.9037
w40.oracleGeneral.bin.zst,69206016,0.2604,0.1954,0.2606,0.251,0.2527,0.2607,0.2579,0.2588,0.2802,0.2521,0.3024,0.2772,0.2508,0.253,0.2523,0.2505,0.2494,0.2514,0.2485,0.2458,0.2499
w106.oracleGeneral.bin.zst,47185920,0.3957,0.3483,0.3957,0.4005,0.4416,0.493,0.4787,0.4301,0.5456,0.4427,0.467,0.4574,0.3984,0.445,0.4258,0.3918,0.3921,0.4189,0.3891,0.4141,0.391
w38.oracleGeneral.bin.zst,294649856,0.7056,0.5946,0.7065,0.6824,0.6884,0.6992,0.7,0.6973,0.733,0.6904,0.8561,0.7465,0.7055,0.69,0.6864,0.6845,0.6896,0.7059,0.6866,0.7381,0.6836
w56.oracleGeneral.bin.zst,148897792,0.5282,0.4352,0.531,0.5355,0.5531,0.5784,0.5499,0.5395,0.5507,0.5557,0.6431,0.5483,0.5284,0.5555,0.54,0.525,0.5206,0.5335,0.5266,0.5123,0.5225
w64.oracleGeneral.bin.zst,3221225472,0.9395,0.9305,0.9396,0.9398,0.9457,0.9462,0.948,0.9451,0.9483,0.9459,0.9402,0.946,0.9394,0.9454,0.9434,0.9396,0.9409,0.9402,0.9448,0.945,0.9388
w72.oracleGeneral.bin.zst,74448896,0.6386,0.5057,0.6373,0.6283,0.6607,0.6726,0.6578,0.6628,0.6884,0.6596,0.6987,0.6678,0.634,0.6653,0.6606,0.639,0.6415,0.6644,0.6524,0.6552,0.6366
w86.oracleGeneral.bin.zst,881852416,0.9786,0.9429,0.9786,0.9795,0.9812,0.9814,0.9819,0.9799,0.9816,0.9811,0.9789,0.9836,0.9791,0.9813,0.9808,0.9787,0.9798,0.9789,0.981,0.9796,0.9774
w30.oracleGeneral.bin.zst,304087040,0.6137,0.4241,0.6028,0.5287,0.6354,0.7105,0.7075,0.7811,0.8326,0.6444,0.9489,0.8028,0.5244,0.6471,0.6178,0.5296,0.5295,0.9105,0.5454,0.6416,0.5416
w48.oracleGeneral.bin.zst,2205155328,0.8687,0.841,0.869,0.874,0.8746,0.8764,0.888,0.9244,0.9174,0.8741,0.928,0.9361,0.8781,0.8747,0.8734,0.8702,0.8691,0.9136,0.8702,0.8976,0.8699
w26.oracleGeneral.bin.zst,1519386624,0.7329,0.5799,0.7322,0.7266,0.7489,0.7544,0.749,0.755,0.7727,0.7515,0.842,0.7808,0.725,0.7481,0.7417,0.7076,0.6979,0.7344,0.6933,0.6824,0.7022
w90.oracleGeneral.bin.zst,174063616,0.9153,0.8548,0.9163,0.9165,0.9373,0.9396,0.9442,0.9473,0.9488,0.9362,0.9311,0.9436,0.9312,0.9376,0.9363,0.9292,0.9287,0.9336,0.9302,0.9092,0.9265
w51.oracleGeneral.bin.zst,234881024,0.3367,0.3047,0.3359,0.3396,0.3421,0.3502,0.3443,0.3339,0.3613,0.3409,0.3661,0.3774,0.3401,0.3425,0.3414,0.3319,0.3275,0.3372,0.3294,0.3289,0.331
w89.oracleGeneral.bin.zst,233832448,0.5541,0.4803,0.553,0.5485,0.5655,0.5659,0.5698,0.5675,0.5702,0.5653,0.6381,0.6244,0.5452,0.5636,0.5566,0.5354,0.5341,0.5518,0.5452,0.5515,0.5345
w101.oracleGeneral.bin.zst,537919488,0.9212,0.8346,0.9208,0.9178,0.9313,0.9349,0.9267,0.9244,0.921,0.9313,0.9357,0.9304,0.9157,0.9319,0.9271,0.9106,0.9069,0.9203,0.9153,0.8994,0.9071
w47.oracleGeneral.bin.zst,31457280,0.2422,0.2156,0.2425,0.2436,0.2576,0.3068,0.3462,0.3699,0.3865,0.2627,0.259,0.4292,0.4382,0.2623,0.2523,0.2404,0.2403,0.2418,0.2391,0.4424,0.24
w29.oracleGeneral.bin.zst,503316480,0.6654,0.5202,0.6646,0.6404,0.657,0.6908,0.6908,0.6747,0.8298,0.6577,0.9558,0.7632,0.6722,0.6624,0.6453,0.6229,0.6267,0.7556,0.6358,0.756,0.6242
w05.oracleGeneral.bin.zst,15032385536,0.9583,0.8798,0.9584,0.9526,0.9574,0.9583,0.9563,0.9559,0.9542,0.957,0.9691,0.9644,0.9491,0.9578,0.9564,0.9488,0.9501,0.9632,0.9533,0.9567,0.948
w13.oracleGeneral.bin.zst,2035286016,0.4063,0.3062,0.406,0.3868,0.3791,0.4038,0.4338,0.4514,0.6105,0.4017,0.8804,0.4037,0.4138,0.38,0.3774,0.401,0.4055,0.7556,0.4049,0.5158,0.4053
w21.oracleGeneral.bin.zst,3221225472,0.9815,0.9614,0.9815,0.9829,0.9881,0.9887,0.9885,0.9872,0.9873,0.9882,0.9834,0.9878,0.9796,0.9883,0.988,0.9813,0.9832,0.9834,0.985,0.9825,0.9797
w97.oracleGeneral.bin.zst,545259520,0.921,0.8334,0.9201,0.9167,0.9308,0.9339,0.9255,0.9229,0.9213,0.9306,0.9356,0.9304,0.9146,0.931,0.9268,0.9094,0.9059,0.9188,0.9117,0.8983,0.9049
w81.oracleGeneral.bin.zst,205520896,0.9054,0.8872,0.9054,0.9068,0.9079,0.9094,0.9094,0.9041,0.9068,0.9071,0.9237,0.9153,0.9052,0.9083,0.9064,0.9036,0.9037,0.9035,0.9031,0.9041,0.904
w37.oracleGeneral.bin.zst,499122176,0.8333,0.7195,0.8319,0.833,0.8475,0.8592,0.8368,0.8237,0.8485,0.8481,0.8414,0.8259,0.8198,0.8544,0.835,0.801,0.8024,0.814,0.8157,0.8142,0.8013
w59.oracleGeneral.bin.zst,110100480,0.8753,0.6636,0.8711,0.8363,0.8891,0.9011,0.888,0.9089,0.9495,0.8875,0.9777,0.9539,0.8241,0.8935,0.8885,0.8289,0.8325,0.9417,0.8465,0.8761,0.8288
w75.oracleGeneral.bin.zst,201326592,0.3966,0.2786,0.3875,0.3648,0.4295,0.5017,0.4943,0.6352,0.623,0.4355,0.4874,0.69,0.3679,0.446,0.4012,0.3547,0.3534,0.3734,0.3743,0.3566,0.3529
w63.oracleGeneral.bin.zst,622854144,0.634,0.5391,0.6256,0.6222,0.6502,0.7048,0.6772,0.6659,0.7482,0.6496,0.6308,0.7451,0.6209,0.6608,0.6441,0.6129,0.6143,0.6271,0.6138,0.621,0.6147
w69.oracleGeneral.bin.zst,337641472,0.763,0.6068,0.7604,0.7593,0.8187,0.8378,0.8376,0.8093,0.9041,0.8288,0.7867,0.8174,0.7538,0.8243,0.817,0.7391,0.7366,0.7708,0.7637,0.7165,0.7461
w07.oracleGeneral.bin.zst,1466957824,0.775,0.6516,0.772,0.7811,0.8147,0.8358,0.8034,0.7856,0.8117,0.8148,0.794,0.8036,0.7674,0.8227,0.7953,0.756,0.7599,0.7737,0.7777,0.763,0.7565
w11.oracleGeneral.bin.zst,812646400,0.8019,0.6037,0.7973,0.803,0.8039,0.8252,0.8519,0.8996,0.9189,0.8075,0.9764,0.9341,0.8109,0.8097,0.8091,0.8029,0.805,0.8764,0.8157,0.8112,0.8049
w53.oracleGeneral.bin.zst,5368709120,0.9539,0.877,0.9534,0.9236,0.9283,0.93,0.93,0.9253,0.9305,0.9282,0.9634,0.9301,0.9269,0.9288,0.9282,0.9215,0.9237,0.9231,0.9262,0.9284,0.9215
w103.oracleGeneral.bin.zst,81788928,0.4433,0.3748,0.4439,0.4375,0.444,0.4538,0.4481,0.4648,0.4625,0.4435,0.656,0.597,0.5888,0.4457,0.4388,0.4316,0.4348,0.4357,0.439,0.6114,0.4314
w45.oracleGeneral.bin.zst,28311552,0.1933,0.1735,0.1934,0.1978,0.2164,0.2671,0.3191,0.3182,0.3766,0.2224,0.2158,0.4029,0.4172,0.2204,0.2077,0.1907,0.1901,0.1959,0.1902,0.4206,0.1902
w19.oracleGeneral.bin.zst,385875968,0.9821,0.6957,0.9811,0.8546,0.989,0.9894,0.9156,0.9286,0.9363,0.9867,0.9287,0.8676,0.835,0.9895,0.9864,0.8477,0.8493,0.9149,0.8807,0.8002,0.852
w77.oracleGeneral.bin.zst,188743680,0.7472,0.6417,0.7474,0.7376,0.7403,0.7442,0.7436,0.7456,0.7469,0.7388,0.8093,0.7741,0.7632,0.7404,0.7387,0.7377,0.7193,0.7409,0.7178,0.7397,0.7333
w61.oracleGeneral.bin.zst,310378496,0.883,0.7205,0.8817,0.8651,0.8617,0.8702,0.8912,0.8853,0.9218,0.8653,0.9652,0.9031,0.8892,0.8632,0.8599,0.8822,0.8844,0.9313,0.8749,0.9021,0.8828
w95.oracleGeneral.bin.zst,88080384,0.5679,0.471,0.5689,0.5614,0.5927,0.603,0.6032,0.5991,0.6265,0.5919,0.5652,0.6319,0.5712,0.5945,0.5862,0.5538,0.5512,0.5712,0.5574,0.5624,0.5537
w23.oracleGeneral.bin.zst,782237696,0.7738,0.7204,0.774,0.7775,0.819,0.8489,0.8096,0.818,0.8592,0.818,0.8195,0.853,0.7749,0.8246,0.8149,0.7757,0.7758,0.8128,0.7824,0.781,0.7755
w35.oracleGeneral.bin.zst,558891008,0.4329,0.3709,0.4318,0.4495,0.4829,0.5623,0.5331,0.5959,0.5758,0.4913,0.7494,0.5933,0.4372,0.4911,0.4647,0.432,0.4311,0.4677,0.4391,0.4348,0.4332
w83.oracleGeneral.bin.zst,211812352,0.8102,0.7416,0.8134,0.8087,0.8281,0.8314,0.8487,0.857,0.8465,0.8399,0.8294,0.8564,0.813,0.8241,0.8212,0.797,0.7849,0.8147,0.7819,0.7889,0.8006
w93.oracleGeneral.bin.zst,334495744,0.9358,0.8973,0.9362,0.9353,0.9454,0.9459,0.9455,0.9459,0.9437,0.945,0.9348,0.9532,0.9342,0.9456,0.9445,0.9325,0.9341,0.9335,0.9409,0.9319,0.9338
w25.oracleGeneral.bin.zst,1610612736,0.9195,0.8265,0.9121,0.874,0.9565,0.9585,0.9571,0.9552,0.9455,0.9573,0.9117,0.9348,0.8643,0.9575,0.9502,0.8639,0.8644,0.901,0.8793,0.8629,0.8604
w33.oracleGeneral.bin.zst,90177536,0.3728,0.2768,0.3731,0.3602,0.3617,0.3714,0.3711,0.3669,0.385,0.3597,0.4739,0.404,0.3614,0.3619,0.3614,0.3601,0.3602,0.3607,0.3597,0.3549,0.3595
w85.oracleGeneral.bin.zst,239075328,0.9652,0.9515,0.9647,0.9628,0.973,0.9745,0.976,0.9702,0.972,0.9734,0.9633,0.9736,0.9594,0.973,0.97,0.9609,0.9626,0.963,0.965,0.9597,0.9583
w71.oracleGeneral.bin.zst,73400320,0.6967,0.6096,0.6957,0.6833,0.7217,0.7301,0.7216,0.7126,0.7216,0.7215,0.7155,0.7263,0.6794,0.724,0.7078,0.6779,0.6746,0.7013,0.6818,0.6785,0.6771
w09.oracleGeneral.bin.zst,10737418240,0.7852,0.7141,0.7862,0.7554,0.7574,0.7656,0.761,0.7498,0.7618,0.7555,0.9034,0.7725,0.763,0.7591,0.7526,0.7488,0.7501,0.7516,0.7489,0.7733,0.748
w67.oracleGeneral.bin.zst,61865984,0.5095,0.4365,0.5091,0.5135,0.5423,0.5563,0.5401,0.5317,0.5384,0.5387,0.5382,0.5396,0.5277,0.5436,0.5336,0.4939,0.4917,0.5296,0.5024,0.496,0.4945
w105.oracleGeneral.bin.zst,184549376,0.9421,0.9018,0.9419,0.9443,0.9505,0.9517,0.9554,0.9534,0.955,0.9508,0.9474,0.9549,0.9446,0.9505,0.9471,0.9404,0.9397,0.9422,0.943,0.9436,0.9425
w55.oracleGeneral.bin.zst,412090368,0.7458,0.6746,0.7439,0.7411,0.7478,0.76,0.773,0.788,0.7899,0.7482,0.8024,0.8113,0.7437,0.7502,0.7457,0.7404,0.733,0.7536,0.7411,0.7373,0.7361
w43.oracleGeneral.bin.zst,1287651328,0.8375,0.7609,0.8366,0.8676,0.9043,0.914,0.9067,0.9008,0.9222,0.9055,0.8807,0.9235,0.8424,0.9069,0.8961,0.8366,0.8338,0.8588,0.8479,0.8357,0.8363
w01.oracleGeneral.bin.zst,6442450944,0.7976,0.7406,0.798,0.7655,0.77,0.7765,0.7801,0.8123,0.8089,0.7705,0.8982,0.8445,0.785,0.7703,0.7697,0.7648,0.7645,0.7735,0.7647,0.8177,0.7635
w79.oracleGeneral.bin.zst,657457152,0.9479,0.9236,0.9479,0.9451,0.9578,0.9652,0.9631,0.9726,0.967,0.9587,0.9497,0.9746,0.9498,0.9587,0.9586,0.9434,0.9414,0.9464,0.9448,0.9492,0.9459
w17.oracleGeneral.bin.zst,478150656,0.393,0.2865,0.3893,0.3736,0.401,0.4364,0.4425,0.4703,0.5837,0.3958,0.7347,0.4363,0.3813,0.4055,0.3718,0.3793,0.378,0.4529,0.3874,0.4016,0.3785
w73.oracleGeneral.bin.zst,72351744,0.6772,0.5852,0.6788,0.6724,0.7446,0.7575,0.744,0.7448,0.7511,0.7446,0.7215,0.753,0.6722,0.749,0.7438,0.6696,0.6678,0.7037,0.6745,0.6695,0.669
w65.oracleGeneral.bin.zst,585105408,0.9868,0.9717,0.9868,0.9869,0.9923,0.9926,0.9934,0.9926,0.9925,0.9925,0.9884,0.9951,0.9844,0.9924,0.9924,0.9867,0.988,0.9884,0.9896,0.9845,0.9835
w27.oracleGeneral.bin.zst,489684992,0.7196,0.5572,0.7208,0.6958,0.7057,0.7284,0.7461,0.7387,0.8627,0.7092,0.941,0.8307,0.7469,0.7048,0.6993,0.6657,0.6565,0.7796,0.6536,0.8009,0.664
w49.oracleGeneral.bin.zst,808452096,0.8473,0.7381,0.8451,0.8108,0.8209,0.8273,0.8283,0.829,0.836,0.8201,0.9081,0.8996,0.8233,0.8222,0.8199,0.8106,0.7989,0.8175,0.8022,0.8139,0.8071
w91.oracleGeneral.bin.zst,167772160,0.7696,0.559,0.7467,0.7363,0.7943,0.8082,0.7442,0.8151,0.8435,0.7916,0.7233,0.8107,0.7359,0.8038,0.7961,0.7432,0.7431,0.7217,0.7744,0.7151,0.7357
w87.oracleGeneral.bin.zst,353370112,0.8215,0.6378,0.8184,0.742,0.7137,0.6984,0.7341,0.7461,0.7271,0.7153,0.9453,0.8894,0.8598,0.7006,0.7028,0.7634,0.7645,0.7786,0.749,0.8847,0.7659
w31.oracleGeneral.bin.zst,27917287424,0.9803,0.938,0.9803,0.9779,0.9879,0.9884,0.9866,0.9846,0.984,0.9877,0.9823,0.9858,0.9586,0.9882,0.9865,0.9797,0.983,0.9823,0.9849,0.9681,0.9618
w03.oracleGeneral.bin.zst,18253611008,0.8604,0.764,0.8613,0.8296,0.8357,0.8452,0.8383,0.8273,0.8374,0.8349,0.9354,0.8437,0.8437,0.8372,0.8297,0.8314,0.832,0.8314,0.8258,0.8367,0.8299
w15.oracleGeneral.bin.zst,668991488,0.9655,0.9288,0.9648,0.9698,0.9816,0.9823,0.9832,0.9807,0.9794,0.9812,0.9708,0.9835,0.9649,0.9816,0.9802,0.9615,0.9643,0.9691,0.9667,0.9519,0.9579
w57.oracleGeneral.bin.zst,155189248,0.5735,0.4623,0.5741,0.5774,0.5912,0.6135,0.5879,0.5766,0.5883,0.5941,0.6339,0.5965,0.5684,0.5932,0.5796,0.5633,0.5588,0.5717,0.5646,0.5522,0.5624
w39.oracleGeneral.bin.zst,60817408,0.1736,0.136,0.1738,0.1687,0.1701,0.1771,0.1745,0.1822,0.1986,0.1701,0.1996,0.2048,0.1696,0.1704,0.1697,0.1687,0.1688,0.1692,0.1682,0.1679,0.1684
w99.oracleGeneral.bin.zst,201326592,0.9352,0.9213,0.9354,0.9339,0.944,0.9409,0.9417,0.9414,0.9401,0.9422,0.9392,0.9434,0.9369,0.9431,0.943,0.9351,0.9332,0.9384,0.9326,0.9366,0.9329
w41.oracleGeneral.bin.zst,99614720,0.2822,0.2206,0.2822,0.2767,0.2792,0.2854,0.2763,0.2773,0.273,0.2777,0.3081,0.2782,0.2734,0.2795,0.2782,0.2766,0.2769,0.277,0.2769,0.2655,0.274
